PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,Salary,ID,Tm_Id,AllStar
Kyle Lowry TOR,2015,Kyle Lowry,PG,28,TOR,4,4,131,8.1,0.396,0.404,0.193,5.7,13.8,9.5,23.8,1.9,0,16.3,25.3,-0.3,0,-0.3,-0.115,-4.7,0.7,-3.9,-0.1,18,57,0.316,5,23,0.217,13,34,0.382,0.36,8,11,0.727,7,15,22,19,5,0,12,18,49,32.75,1.75,3.75,5.5,4.75,1.25,0.0,3.0,4.5,12.25,12000000,200768,1610612761,1
Shelvin Mack ATL,2015,Shelvin Mack,PG,24,ATL,10,0,99,14.7,0.468,0.538,0.154,2.2,9.7,5.9,16.6,4.1,0,4.6,20.1,0,0.1,0.2,0.093,0.5,-0.4,0.1,0.1,15,39,0.385,6,21,0.286,9,18,0.5,0.462,3,6,0.5,2,9,11,10,8,0,2,7,39,9.9,0.2,0.9,1.1,1.0,0.8,0.0,0.2,0.7,3.9,2433333,202714,1610612762,0
O.J. Mayo MIL,2015,O.J. Mayo,SG,27,MIL,6,0,156,10.3,0.455,0.352,0.222,0.6,14.1,6.8,20.2,2.3,0.6,13.2,19.7,-0.1,0.1,0.1,0.016,-2.9,0.2,-2.7,0,18,54,0.333,6,19,0.316,12,35,0.343,0.389,12,12,1,1,19,20,18,7,1,9,14,54,26.0,0.16666666666666666,3.1666666666666665,3.3333333333333335,3.0,1.1666666666666667,0.16666666666666666,1.5,2.3333333333333335,9.0,8000000,201564,1610612749,0
James Michael McAdoo GSW,2015,James Michael McAdoo,PF,22,GSW,5,0,10,19.7,0.667,0,0,11,32.3,21.8,0,0,8,25,17.9,0,0,0,0.121,-6.5,-1.5,-8,0,2,3,0.667,0,0,0,2,3,0.667,0.667,0,0,0,1,3,4,0,0,1,1,0,4,2.0,0.2,0.6,0.8,0.0,0.0,0.2,0.2,0.0,0.8,167122,203949,1610612744,0
Khris Middleton MIL,2015,Khris Middleton,SF,23,MIL,6,6,232,12.7,0.482,0.37,0.163,2.9,7.5,5,9.6,3.1,1.2,9.2,21,0,0.2,0.2,0.04,-0.8,0.6,-0.1,0.1,35,92,0.38,11,34,0.324,24,58,0.414,0.44,14,15,0.933,7,15,22,12,14,3,10,14,95,38.666666666666664,1.1666666666666667,2.5,3.6666666666666665,2.0,2.3333333333333335,0.5,1.6666666666666667,2.3333333333333335,15.833333333333334,915243,203114,1610612749,0
Mike Miller CLE,2015,Mike Miller,SF,34,CLE,9,1,65,6.6,0.9,1,0,0,16.7,8.5,0,0.8,1.3,16.7,4.2,0.1,0.1,0.1,0.098,-2.9,-0.8,-3.7,0,3,5,0.6,3,5,0.6,0,0,0,0.9,0,0,0,0,10,10,0,1,1,1,6,9,7.222222222222222,0.0,1.1111111111111112,1.1111111111111112,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,1.0,2732000,2034,1610612743,0
Paul Millsap ATL,2015,Paul Millsap,PF,29,ATL,16,15,566,16.4,0.499,0.234,0.373,6.8,19.5,13.1,16,2.3,2,12.3,22.3,0.4,0.9,1.3,0.108,-0.4,2.1,1.8,0.5,85,209,0.407,15,49,0.306,70,160,0.438,0.443,58,78,0.744,36,103,139,55,25,14,34,52,243,35.375,2.25,6.4375,8.6875,3.4375,1.5625,0.875,2.125,3.25,15.1875,9500000,200794,1610612737,1
Timofey Mozgov CLE,2015,Timofey Mozgov,C,28,CLE,20,20,529,17.9,0.577,0,0.547,12,18.2,15.2,4.3,0.8,5.8,16.8,18.9,0.9,0.8,1.7,0.156,-1.6,2.8,1.2,0.4,74,148,0.5,0,0,0,74,148,0.5,0.5,64,81,0.79,57,89,146,13,8,36,37,57,212,26.45,2.85,4.45,7.3,0.65,0.4,1.8,1.85,2.85,10.6,4650000,202389,1610612739,0
Mike Muscala ATL,2015,Mike Muscala,PF,23,ATL,10,0,102,14.9,0.636,0.242,0,8.4,10.5,9.4,1.7,0.5,2.4,10.8,16.5,0.2,0.1,0.2,0.114,-0.9,-2.3,-3.1,0,20,33,0.606,2,8,0.25,18,25,0.72,0.636,0,0,0,8,10,18,1,1,3,4,13,42,10.2,0.8,1.0,1.8,0.1,0.1,0.3,0.4,1.3,4.2,816482,203488,1610612737,0
Dirk Nowitzki DAL,2015,Dirk Nowitzki,PF,36,DAL,5,5,181,18,0.55,0.202,0.333,2.2,28.3,14.8,10.1,0.5,0.9,9.4,24,0.4,0.1,0.4,0.114,-1.7,1,-0.8,0.1,38,84,0.452,4,17,0.235,34,67,0.507,0.476,26,28,0.929,4,48,52,12,2,2,10,16,106,36.2,0.8,9.6,10.4,2.4,0.4,0.4,2.0,3.2,21.2,7974482,1717,1610612742,0
Kelly Olynyk BOS,2015,Kelly Olynyk,C,23,BOS,4,0,53,9.8,0.648,0.462,0.154,4,6.4,5.2,6.4,1.9,3.7,22.4,15.1,0,0,0,0.031,-1.7,3.6,1.9,0.1,7,13,0.538,3,6,0.5,4,7,0.571,0.654,1,2,0.5,2,3,5,2,2,2,4,12,18,13.25,0.5,0.75,1.25,0.5,0.5,0.5,1.0,3.0,4.5,2075760,203482,1610612738,0
Zaza Pachulia MIL,2015,Zaza Pachulia,C,30,MIL,6,6,129,15.4,0.437,0,0.325,8.3,26.1,16.4,12.4,4,2.1,9.9,17.7,0,0.3,0.2,0.087,-3.6,4.3,0.7,0.1,16,40,0.4,0,0,0,16,40,0.4,0.4,8,13,0.615,11,29,40,9,10,3,5,15,40,21.5,1.8333333333333333,4.833333333333333,6.666666666666667,1.5,1.6666666666666667,0.5,0.8333333333333334,2.5,6.666666666666667,5200000,2585,1610612742,0
Kostas Papanikolaou HOU,2015,Kostas Papanikolaou,SF,24,HOU,8,0,21,-14,0.307,0.75,0.5,0,9.8,4.9,0,0,0,50.6,19.6,-0.2,0,-0.2,-0.399,-16.8,-2,-18.9,-0.1,1,4,0.25,0,3,0,1,1,1,0.25,1,2,0.5,0,2,2,0,0,0,5,4,3,2.625,0.0,0.25,0.25,0.0,0.0,0.0,0.625,0.5,0.375,4800000,203123,1610612743,0
Tony Parker SAS,2015,Tony Parker,PG,32,SAS,7,7,210,6.5,0.386,0.099,0.187,2,10,5.8,18.9,0.5,0,10,23.4,-0.4,0.1,-0.3,-0.067,-6.2,-0.3,-6.5,-0.2,33,91,0.363,0,9,0,33,82,0.402,0.363,10,17,0.588,4,19,23,25,2,0,11,14,76,30.0,0.5714285714285714,2.7142857142857144,3.2857142857142856,3.5714285714285716,0.2857142857142857,0.0,1.5714285714285714,2.0,10.857142857142858,12500000,2225,1610612759,0
Chandler Parsons DAL,2015,Chandler Parsons,SF,26,DAL,1,1,37,2.9,0.333,0.267,0,0,17.3,8.3,7.4,0,0,6.3,17.7,-0.1,0,-0.1,-0.118,-8.4,-0.5,-8.9,-0.1,5,15,0.333,0,4,0,5,11,0.455,0.333,0,0,0,0,6,6,2,0,0,1,1,10,37.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,10.0,14700000,202718,1610612742,0
Patrick Patterson TOR,2015,Patrick Patterson,PF,25,TOR,4,0,106,16.7,0.713,0.556,0.148,4,11.4,7.5,7.8,1.4,0,9.4,13.5,0.3,0,0.3,0.125,1.3,0.3,1.6,0.1,15,27,0.556,7,15,0.467,8,12,0.667,0.685,4,4,1,4,10,14,5,3,0,3,5,41,26.5,1.0,2.5,3.5,1.25,0.75,0.0,0.75,1.25,10.25,5831326,202335,1610612761,0
Chris Paul LAC,2015,Chris Paul,PG,29,LAC,12,12,445,25.7,0.627,0.344,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11,23.2,2,0.3,2.3,0.248,7.1,0.4,7.6,1.1,95,189,0.503,27,65,0.415,68,124,0.548,0.574,48,51,0.941,7,46,53,105,22,3,26,37,265,37.083333333333336,0.5833333333333334,3.8333333333333335,4.416666666666667,8.75,1.8333333333333333,0.25,2.1666666666666665,3.0833333333333335,22.083333333333332,20068563,101108,1610612746,1
Kendrick Perkins CLE,2015,Kendrick Perkins,C,30,CLE,8,0,33,3.8,0.403,0,1.25,6.8,23,15,0,0,7.7,24.4,22.5,-0.1,0.1,-0.1,-0.085,-13.6,-1,-14.6,-0.1,2,8,0.25,0,0,0,2,8,0.25,0.25,6,10,0.6,2,7,9,0,0,3,4,6,10,4.125,0.25,0.875,1.125,0.0,0.0,0.375,0.5,0.75,1.25,434547,2570,1610612740,0
Paul Pierce WAS,2015,Paul Pierce,SF,37,WAS,10,10,298,16.3,0.677,0.636,0.202,0,14.8,7.6,5,1,1.9,8.5,17.5,0.8,0.4,1.2,0.19,4,0.1,4.1,0.5,48,99,0.485,33,63,0.524,15,36,0.417,0.652,17,20,0.85,0,42,42,9,6,7,10,33,146,29.8,0.0,4.2,4.2,0.9,0.6,0.7,1.0,3.3,14.6,5305000,1718,1610612746,0
Miles Plumlee MIL,2015,Miles Plumlee,C,26,MIL,1,0,16,-0.3,0.169,0,0.25,18.3,21.7,19.9,10,0,5.6,10.1,27.8,-0.1,0,-0.1,-0.311,-13.5,0.2,-13.3,0,1,8,0.125,0,0,0,1,8,0.125,0.125,1,2,0.5,3,3,6,1,0,1,1,1,3,16.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,1169880,203101,1610612749,0
Dwight Powell DAL,2015,Dwight Powell,PF,23,DAL,2,0,3,-2.7,0,0,0,0,35.6,17.1,38.5,0,0,0,13.6,0,0,0,-0.158,-11.7,2.7,-9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,507336,203939,1610612742,0
Phil Pressey BOS,2015,Phil Pressey,PG,23,BOS,2,0,5,-11.5,0,0.333,0,21.3,0,10.9,0,0,19.4,0,26.8,-0.1,0,-0.1,-0.538,-18.5,4.3,-14.2,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,816482,203515,1610612757,0
Pablo Prigioni HOU,2015,Pablo Prigioni,PG,37,HOU,17,0,293,6.8,0.451,0.719,0.07,2.2,4.5,3.4,18.7,2.4,0,17,10.1,0.1,0.1,0.2,0.025,-2.5,0.8,-1.6,0,19,57,0.333,12,41,0.293,7,16,0.438,0.439,3,4,0.75,6,13,19,39,15,0,12,40,53,17.235294117647058,0.35294117647058826,0.7647058823529411,1.1176470588235294,2.2941176470588234,0.8823529411764706,0.0,0.7058823529411765,2.3529411764705883,3.1176470588235294,1662961,203143,1610612746,0
Zach Randolph MEM,2015,Zach Randolph,PF,33,MEM,11,11,382,13.3,0.471,0.03,0.196,9,18,13.4,10.8,0.8,0,11.2,24.6,0,0.3,0.3,0.036,-1.9,0.7,-1.2,0.1,71,168,0.423,1,5,0.2,70,163,0.429,0.426,29,33,0.879,32,61,93,23,6,0,23,37,172,34.72727272727273,2.909090909090909,5.545454545454546,8.454545454545455,2.090909090909091,0.5454545454545454,0.0,2.090909090909091,3.3636363636363638,15.636363636363637,16500000,2216,1610612763,0
Austin Rivers LAC,2015,Austin Rivers,PG,22,LAC,14,2,250,12.9,0.516,0.333,0.181,2.6,7.5,5,10.1,1.9,1.4,9.6,21.8,0.1,0.1,0.2,0.045,-1.4,-0.2,-1.7,0,46,105,0.438,13,35,0.371,33,70,0.471,0.5,12,19,0.632,6,18,24,16,10,4,12,28,117,17.857142857142858,0.42857142857142855,1.2857142857142858,1.7142857142857142,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.8571428571428571,2.0,8.357142857142858,2439840,203085,1610612746,0
Rajon Rondo DAL,2015,Rajon Rondo,PG,28,DAL,2,2,37,11.6,0.475,0.1,0,2.7,2.9,2.8,26,0,0,9.1,24.3,0,0,0,0.01,-2.6,-3.4,-6,0,9,20,0.45,1,2,0.5,8,18,0.444,0.475,0,0,0,1,1,2,6,0,0,2,6,19,18.5,0.5,0.5,1.0,3.0,0.0,0.0,1.0,3.0,9.5,12909091,200765,1610612758,0
Terrence Ross TOR,2015,Terrence Ross,SF,23,TOR,4,4,107,7.7,0.483,0.621,0,0,6.8,3.2,5.8,1.4,3.2,6.5,13,0,0,0,-0.017,-4.2,1.8,-2.4,0,11,29,0.379,6,18,0.333,5,11,0.455,0.483,0,0,0,0,6,6,4,3,4,2,10,28,26.75,0.0,1.5,1.5,1.0,0.75,1.0,0.5,2.5,7.0,2793960,203082,1610612761,0
Brandon Rush GSW,2015,Brandon Rush,SG,29,GSW,3,0,7,-4.5,0.25,0.333,0,15.8,30.8,23.4,0,0,0,0,38.4,0,0,0,-0.223,-15,-13.7,-28.7,0,1,6,0.167,1,2,0.5,0,4,0,0.25,0,0,0,1,2,3,0,0,0,0,2,3,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1145685,201575,1610612744,0
Dennis Schroder ATL,2015,Dennis Schroder,PG,21,ATL,16,0,290,13.4,0.458,0.234,0.193,1.8,8.9,5.4,37.8,1.6,0,14.6,28.9,-0.2,0.2,0.1,0.009,-1.3,-2.8,-4.1,-0.2,56,145,0.386,8,34,0.235,48,111,0.432,0.414,24,28,0.857,5,24,29,62,9,0,27,28,144,18.125,0.3125,1.5,1.8125,3.875,0.5625,0.0,1.6875,1.75,9.0,1690680,203471,1610612737,0
Mike Scott ATL,2015,Mike Scott,PF,26,ATL,11,0,172,9.6,0.44,0.473,0.073,10,18.7,14.3,4.6,1.5,0,11,16.9,-0.1,0.2,0.1,0.037,-3.1,-1.6,-4.7,-0.1,21,55,0.382,4,26,0.154,17,29,0.586,0.418,4,4,1,16,30,46,5,5,0,7,16,50,15.636363636363637,1.4545454545454546,2.727272727272727,4.181818181818182,0.45454545454545453,0.45454545454545453,0.0,0.6363636363636364,1.4545454545454546,4.545454545454546,3333333,203118,1610612737,0
Kevin Seraphin WAS,2015,Kevin Seraphin,C,25,WAS,6,0,72,12.2,0.49,0,0.194,4.7,23.4,14.3,5,1.4,1.1,10.6,23.2,0,0.1,0.1,0.059,-4.8,-0.6,-5.4,-0.1,15,31,0.484,0,0,0,15,31,0.484,0.484,3,6,0.5,3,16,19,2,2,1,4,10,33,12.0,0.5,2.6666666666666665,3.1666666666666665,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.6666666666666667,5.5,3898692,202338,1610612752,0
Ramon Sessions WAS,2015,Ramon Sessions,PG,28,WAS,10,3,218,9.6,0.479,0.357,0.271,1,10.6,6,16.2,0.9,0.4,11.3,18,0.1,0.2,0.3,0.063,-1.3,-0.6,-1.9,0,26,70,0.371,10,25,0.4,16,45,0.356,0.443,13,19,0.684,2,22,24,23,4,1,10,14,75,21.8,0.2,2.2,2.4,2.3,0.4,0.1,1.0,1.4,7.5,2077000,201196,1610612764,0
Iman Shumpert CLE,2015,Iman Shumpert,SG,24,CLE,20,16,695,10.6,0.498,0.567,0.244,3.7,11.7,7.8,5.3,1.9,1.9,6.7,12.7,0.6,0.9,1.5,0.104,-0.1,2.5,2.4,0.8,59,164,0.36,33,93,0.355,26,71,0.366,0.46,30,40,0.75,23,75,98,23,25,16,13,50,181,34.75,1.15,3.75,4.9,1.15,1.25,0.8,0.65,2.5,9.05,2616975,202697,1610612739,0
Marcus Smart BOS,2015,Marcus Smart,PG,20,BOS,4,3,90,12.8,0.548,0.448,0.517,5.9,7.5,6.7,9.8,0.6,1.1,10.1,19.7,0.1,0,0.1,0.047,0.3,0.3,0.6,0.1,14,29,0.483,3,13,0.231,11,16,0.688,0.534,8,15,0.533,5,6,11,5,1,1,4,12,39,22.5,1.25,1.5,2.75,1.25,0.25,0.25,1.0,3.0,9.75,3283320,203935,1610612738,0
Josh Smith HOU,2015,Josh Smith,PF,29,HOU,17,8,396,16.5,0.505,0.366,0.381,6.9,18.1,12.6,20.6,1.1,3.4,14.4,27.9,0,0.3,0.3,0.036,-0.6,2.4,1.8,0.4,85,194,0.438,27,71,0.38,58,123,0.472,0.508,32,74,0.432,26,70,96,46,9,17,38,41,229,23.294117647058822,1.5294117647058822,4.117647058823529,5.647058823529412,2.7058823529411766,0.5294117647058824,1.0,2.235294117647059,2.411764705882353,13.470588235294118,2077000,2746,1610612745,0
Russ Smith MEM,2015,Russ Smith,PG,23,MEM,2,0,3,23.8,,,,0,0,0,89.6,0,0,,0,0,0,0,0.241,-9,-22,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,816482,203893,1610612763,0
Marreese Speights GSW,2015,Marreese Speights,C,27,GSW,10,0,67,13.2,0.381,0,0.357,13.2,20.9,17.1,10.4,3.1,3.6,7.6,35.2,-0.1,0.2,0,0.012,-6.5,0.3,-6.2,-0.1,14,42,0.333,0,0,0,14,42,0.333,0.333,9,15,0.6,8,13,21,4,4,3,4,14,37,6.7,0.8,1.3,2.1,0.4,0.4,0.3,0.4,1.4,3.7,3657500,201578,1610612744,0
Tiago Splitter SAS,2015,Tiago Splitter,C,30,SAS,7,7,123,7,0.371,0,0.792,10.9,16.1,13.4,10.3,1.7,0.6,17.8,14.4,-0.1,0.1,0,-0.004,-4.9,3.4,-1.6,0,9,24,0.375,0,0,0,9,24,0.375,0.375,6,19,0.316,13,18,31,9,4,1,7,17,24,17.571428571428573,1.8571428571428572,2.5714285714285716,4.428571428571429,1.2857142857142858,0.5714285714285714,0.14285714285714285,1.0,2.4285714285714284,3.4285714285714284,9250000,201168,1610612737,0
Jared Sullinger BOS,2015,Jared Sullinger,PF,22,BOS,4,0,80,21.7,0.596,0.237,0.184,12,26.7,19.1,2.7,0,3.6,10.9,25.7,0.2,0,0.2,0.118,-0.5,-0.7,-1.2,0,21,38,0.553,3,9,0.333,18,29,0.621,0.592,4,7,0.571,9,19,28,1,0,3,5,12,49,20.0,2.25,4.75,7.0,0.25,0.0,0.75,1.25,3.0,12.25,1424520,203096,1610612738,0
Jeff Teague ATL,2015,Jeff Teague,PG,26,ATL,16,16,529,17.8,0.507,0.272,0.251,2,8.3,5.2,35.3,2.3,1.1,13.9,26.5,0.5,0.5,1,0.094,1.5,-0.9,0.5,0.3,98,239,0.41,21,65,0.323,77,174,0.443,0.454,52,60,0.867,10,41,51,107,24,7,43,34,269,33.0625,0.625,2.5625,3.1875,6.6875,1.5,0.4375,2.6875,2.125,16.8125,8000000,201952,1610612737,0
Garrett Temple WAS,2015,Garrett Temple,SG,28,WAS,4,0,26,1.5,0.368,0.5,1.333,4.3,8.1,6.3,5.3,3.9,0,24,21.3,-0.1,0,-0.1,-0.095,-6.4,0.8,-5.6,0,1,6,0.167,0,3,0,1,3,0.333,0.167,5,8,0.625,1,2,3,1,2,0,3,4,7,6.5,0.25,0.5,0.75,0.25,0.5,0.0,0.75,1.0,1.75,981084,202066,1610612764,0
Jason Terry HOU,2015,Jason Terry,SG,37,HOU,17,17,487,10.1,0.553,0.612,0.119,1.3,6.7,4,14.9,1.5,0.3,12.4,13.8,0.5,0,0.5,0.054,-0.4,0.6,0.2,0.3,57,134,0.425,29,82,0.354,28,52,0.538,0.534,13,16,0.813,6,32,38,48,15,2,20,46,156,28.647058823529413,0.35294117647058826,1.8823529411764706,2.235294117647059,2.823529411764706,0.8823529411764706,0.11764705882352941,1.1764705882352942,2.7058823529411766,9.176470588235293,5850313,1891,1610612745,0
Isaiah Thomas BOS,2015,Isaiah Thomas,PG,25,BOS,4,0,119,17.9,0.514,0.333,0.593,0.9,10.4,5.5,41.1,1.3,0,17.1,30.8,0.1,0,0.1,0.044,1.5,-0.5,1,0.1,18,54,0.333,3,18,0.167,15,36,0.417,0.361,31,32,0.969,1,11,12,28,3,0,14,10,70,29.75,0.25,2.75,3.0,7.0,0.75,0.0,3.5,2.5,17.5,7238606,202738,1610612738,1
Klay Thompson GSW,2015,Klay Thompson,SG,24,GSW,21,21,761,14.8,0.553,0.437,0.135,1.3,10.2,5.8,12.1,1.1,2,10.4,23.3,0.9,1,1.9,0.118,1.9,-0.4,1.5,0.7,149,334,0.446,57,146,0.39,92,188,0.489,0.531,36,45,0.8,9,72,81,54,16,19,41,64,391,36.23809523809524,0.42857142857142855,3.4285714285714284,3.857142857142857,2.5714285714285716,0.7619047619047619,0.9047619047619048,1.9523809523809523,3.0476190476190474,18.61904761904762,3075880,202691,1610612744,1
Tristan Thompson CLE,2015,Tristan Thompson,PF,23,CLE,20,15,727,15.4,0.582,0,0.636,13.5,19.1,16.3,2,0.4,2.8,8.3,11.2,1.7,0.9,2.5,0.167,-0.2,1.5,1.4,0.6,72,129,0.558,0,0,0,72,129,0.558,0.558,48,82,0.585,88,128,216,9,5,24,15,50,192,36.35,4.4,6.4,10.8,0.45,0.25,1.2,0.75,2.5,9.6,5138430,202684,1610612739,0
Evan Turner BOS,2015,Evan Turner,SG,26,BOS,4,4,118,11.2,0.438,0.091,0.205,1.8,25.7,13.4,27.4,1.3,0,15.8,21.6,-0.1,0.1,-0.1,-0.02,-4.5,3.3,-1.3,0,16,44,0.364,2,4,0.5,14,40,0.35,0.386,8,9,0.889,2,27,29,19,3,0,9,11,42,29.5,0.5,6.75,7.25,4.75,0.75,0.0,2.25,2.75,10.5,3278000,202323,1610612738,0
Beno Udrih MEM,2015,Beno Udrih,PG,32,MEM,10,0,175,14.8,0.485,0.219,0.164,2.5,10.3,6.3,21.2,1.5,0,4.9,21.5,0.2,0.1,0.3,0.09,0.8,-0.1,0.7,0.1,31,73,0.425,4,16,0.25,27,57,0.474,0.452,10,12,0.833,4,16,20,21,5,0,4,16,76,17.5,0.4,1.6,2.0,2.1,0.5,0.0,0.4,1.6,7.6,2077000,2757,1610612763,0
Jonas Valanciunas TOR,2015,Jonas Valanciunas,C,22,TOR,4,4,106,17.3,0.542,0,0.211,9.1,31.9,19.8,3.3,1,0.8,8.8,19.3,0.1,0,0.2,0.079,-5.1,-0.4,-5.5,-0.1,19,38,0.5,0,0,0,19,38,0.5,0.5,7,8,0.875,9,28,37,2,2,1,4,7,45,26.5,2.25,7.0,9.25,0.5,0.5,0.25,1.0,1.75,11.25,3678360,202685,1610612761,0
Greivis Vasquez TOR,2015,Greivis Vasquez,PG,28,TOR,4,0,101,7.9,0.495,0.483,0.103,0,8.4,3.9,18.6,1,0,11.7,15.3,0,0,0,-0.009,-3.7,-1.1,-4.7,-0.1,11,29,0.379,5,14,0.357,6,15,0.4,0.466,3,3,1,0,7,7,12,2,0,4,15,30,25.25,0.0,1.75,1.75,3.0,0.5,0.0,1.0,3.75,7.5,6400000,202349,1610612749,0
Charlie Villanueva DAL,2015,Charlie Villanueva,PF,30,DAL,5,0,43,24.6,0.6,0.76,0,9.2,22.3,15.5,11.4,1.1,1.9,0,23.8,0.2,0,0.2,0.259,7.8,-0.1,7.6,0.1,11,25,0.44,8,19,0.421,3,6,0.5,0.6,0,0,0,4,9,13,3,1,1,0,10,30,8.6,0.8,1.8,2.6,0.6,0.2,0.2,0.0,2.0,6.0,1316809,101111,1610612742,0
John Wall WAS,2015,John Wall,PG,24,WAS,7,7,273,19.2,0.48,0.155,0.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25,0.4,0.4,0.8,0.138,1.6,1.2,2.8,0.3,43,110,0.391,3,17,0.176,40,93,0.43,0.405,33,39,0.846,5,28,33,83,10,10,27,13,122,39.0,0.7142857142857143,4.0,4.714285714285714,11.857142857142858,1.4285714285714286,1.4285714285714286,3.857142857142857,1.8571428571428572,17.428571428571427,14746000,202322,1610612764,1
Lou Williams TOR,2015,Lou Williams,SG,28,TOR,4,0,102,11.6,0.433,0.412,0.353,2.1,5.9,3.9,8.3,3,0,4.8,27.3,-0.1,0,-0.1,-0.044,-3.4,-1.5,-4.9,-0.1,16,51,0.314,4,21,0.19,12,30,0.4,0.353,15,18,0.833,2,5,7,5,6,0,3,9,51,25.5,0.5,1.25,1.75,1.25,1.5,0.0,0.75,2.25,12.75,5450000,101150,1610612747,0
Tyler Zeller BOS,2015,Tyler Zeller,C,25,BOS,4,4,90,12.5,0.545,0,0.172,2.4,20,10.9,4,1.1,1.1,11.4,17.5,0,0,0.1,0.033,-4.9,1.7,-3.2,0,15,29,0.517,0,0,0,15,29,0.517,0.517,4,5,0.8,2,16,18,2,2,1,4,5,34,22.5,0.5,4.0,4.5,0.5,0.5,0.25,1.0,1.25,8.5,1703760,203092,1610612738,0
Steven Adams OKC,2016,Steven Adams,C,22,OKC,18,18,553,16.8,0.636,0.009,0.658,12.7,21.6,17.2,3.5,0.8,2,10.6,12.6,1.5,0.6,2.1,0.179,1,2,3,0.7,68,111,0.613,0,1,0,68,110,0.618,0.613,46,73,0.63,62,109,171,13,9,14,17,55,182,30.72222222222222,3.4444444444444446,6.055555555555555,9.5,0.7222222222222222,0.5,0.7777777777777778,0.9444444444444444,3.0555555555555554,10.11111111111111,2279040,203500,1610612760,0
Cole Aldrich LAC,2016,Cole Aldrich,C,27,LAC,6,0,77,21.4,0.652,0,0.4,10.4,28.1,19.3,6,4,3.3,10.2,11.4,0.2,0.2,0.4,0.254,1,5.4,6.4,0.2,10,15,0.667,0,0,0,10,15,0.667,0.667,3,6,0.5,8,22,30,3,6,3,2,11,23,12.833333333333334,1.3333333333333333,3.6666666666666665,5.0,0.5,1.0,0.5,0.3333333333333333,1.8333333333333333,3.8333333333333335,1100600,202332,1610612750,0
LaMarcus Aldridge SAS,2016,LaMarcus Aldridge,PF,30,SAS,10,10,337,25,0.579,0.012,0.272,8,19.7,14.2,5.4,0.6,3.3,5.5,27.7,1,0.5,1.6,0.223,2.6,-0.9,1.8,0.3,88,169,0.521,2,2,1,86,167,0.515,0.527,41,46,0.891,22,61,83,10,4,14,11,18,219,33.7,2.2,6.1,8.3,1.0,0.4,1.4,1.1,1.8,21.9,19500000,200746,1610612759,0
Lavoy Allen IND,2016,Lavoy Allen,PF,26,IND,6,3,51,7.1,0.3,0,0,9.7,21,15.7,6.2,1.1,1.6,9.1,10.4,0,0.1,0,0.031,-5.4,2.3,-3.1,0,3,10,0.3,0,0,0,3,10,0.3,0.3,0,0,0,4,10,14,2,1,1,1,2,6,8.5,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,3700000,202730,1610612754,0
Tony Allen MEM,2016,Tony Allen,SG,34,MEM,4,2,94,6.7,0.387,0.212,0.394,6.4,7.2,6.8,5.7,2.9,1.9,13.4,21.9,-0.2,0,-0.2,-0.103,-7.8,3.4,-4.4,-0.1,10,33,0.303,1,7,0.143,9,26,0.346,0.318,9,13,0.692,6,5,11,3,5,2,6,11,30,23.5,1.5,1.25,2.75,0.75,1.25,0.5,1.5,2.75,7.5,5168539,2754,1610612763,0
